YYYYMM,ACCOUNT_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE_NEW
202512,A17344,chequing,1765.24
202512,A17345,investment,740819.84
202512,A17346,chequing,9731.57
202512,A17347,investment,975665.43
202512,A17348,investment,564516.61
202512,A17349,investment,601383.77
202512,A17350,chequing,19370.22
202512,A17351,chequing,5744.79
202512,A17352,investment,565927.11
202512,A17353,chequing,2825.02
202512,A17354,investment,0
202512,A17355,mortgage,374296.13
202512,A17356,chequing,15966.37
202512,A17357,investment,17757.77
202512,A17358,investment,773984.33
202512,A17359,saving,35410.65
202512,A17360,investment,78488.27
202512,A17361,chequing,3990.79
202512,A17362,chequing,877.74
202512,A17363,investment,179456.08
202512,A17364,investment,721148.49
202512,A17365,investment,30328.39
202512,A17366,chequing,0
202512,A17367,investment,340457.46
202512,A17368,chequing,5009.66
202512,A17369,investment,139537.64
202512,A17370,saving,33830.58
202512,A17371,investment,0
202512,A17372,investment,35558.43
202512,A17373,saving,19499.25
202512,A17374,chequing,0
202512,A17375,mortgage,132860.76
202512,A17376,chequing,19612.46
202512,A17377,investment,23539.69
202512,A17378,chequing,0
202512,A17379,investment,21313.13
202512,A17380,investment,113251.39
202512,A17381,lending,42619.22
202512,A17382,investment,248157.75
202512,A17383,chequing,19161.02
202512,A17384,lending,7726.54
202512,A17385,investment,85616.23
202512,A17386,lending,28716.43
202512,A17387,investment,0
202512,A17388,saving,44608.2
202512,A17389,card,-2940.63
202512,A17390,investment,86051.75
202512,A17391,chequing,0
202512,A17392,investment,0
202512,A17393,card,-3446.94
202512,A17394,mortgage,268526.14
202512,A17395,chequing,18021.44
202512,A17396,saving,16182.46
202512,A17397,chequing,6218.77
202512,A17398,investment,496219.99
202512,A17399,investment,557064.56
202512,A17400,mortgage,302577.4
202512,A17401,investment,34911.37
202512,A17402,investment,459338.38
202512,A17403,investment,29251.24
202512,A17404,saving,3768.6
202512,A17405,investment,0
202512,A17406,investment,4600.29
202512,A17407,saving,36342.56
202512,A17408,lending,37261.94
202512,A17409,investment,554274.4
202512,A17410,lending,0
202512,A17411,chequing,13704.31
202512,A17412,investment,432863.13
202512,A17413,investment,846552.97
202512,A17414,chequing,9442.58
202512,A17415,card,-2489.74
202512,A17416,investment,423386.76
202512,A17417,saving,9679.74
202512,A17418,investment,488695.61
202512,A17419,investment,891825.43
202512,A17420,investment,19324.85
202512,A17421,mortgage,274561.72
202512,A17422,investment,295949.04
202512,A17423,investment,760183.95
202512,A17424,investment,0
202512,A17425,saving,4044.87
202512,A17426,lending,37786.79
202512,A17427,saving,5478.44
202512,A17428,investment,651372.94
202512,A17429,card,-2705.73
202512,A17430,investment,322895.68
202512,A17431,investment,111440.05
202512,A17432,investment,928118.07
202512,A17433,saving,12983.73
202512,A17434,investment,259830.67
202512,A17435,investment,0
202512,A17436,card,-1962.4
202512,A17437,investment,718076.16
202512,A17438,investment,168214.79
202512,A17439,mortgage,55932.12
202512,A17440,investment,0
202512,A17441,saving,0
202512,A17442,saving,7056.41
202512,A17443,mortgage,229332.84
202512,A17444,investment,735014.53
202512,A17445,chequing,10664.8
202512,A17446,investment,432269.07
202512,A17447,mortgage,408172.95
202512,A17448,investment,0
202512,A17449,investment,522734.06
202512,A17450,investment,159429.68
202512,A17451,investment,416936.13
202512,A17452,investment,244315.84
202512,A17453,chequing,15264.49
202512,A17454,investment,4825.37
202512,A17455,investment,205595.01
202512,A17456,investment,3386.91
202512,A17457,investment,642173.54
202512,A17458,saving,2123.67
202512,A17459,investment,898100.53
202512,A17460,saving,0
202512,A17461,chequing,9043.42
202512,A17462,card,0
202512,A17463,investment,5437.8
202512,A17464,investment,569067.99
202512,A17465,investment,0
202512,A17466,investment,493292.98
202512,A17467,mortgage,0
202512,A17468,chequing,2848.06
202512,A17469,investment,863085.52
202512,A17470,saving,7151.37
202512,A17471,investment,844323.63
202512,A17472,chequing,0
202512,A17473,saving,9804.6
202512,A17474,saving,22244.29
202512,A17475,investment,78290.98
202512,A17476,saving,1310.82
202512,A17477,investment,155792.65
202512,A17478,chequing,18454.05
202512,A17479,chequing,4565.64
202512,A17480,investment,97380.13
202512,A17481,investment,742809.23
202512,A17482,card,-2216.15
202512,A17483,investment,108158.14
202512,A17484,chequing,7270.28
202512,A17485,saving,18187.42
202512,A17486,lending,9754.88
202512,A17487,mortgage,0
202512,A17488,lending,38580.6
202512,A17489,investment,953077.68
202512,A17490,chequing,2482.97
202512,A17491,saving,0
202512,A17492,saving,14246.4
202512,A17493,chequing,14539.52
202512,A17494,mortgage,0
202512,A17495,investment,878111.5
202512,A17496,chequing,19564.8
202512,A17497,saving,11841.57
202512,A17498,investment,52873.03
202512,A17499,chequing,7726.8
202512,A17500,card,-1200.72
202512,A17501,investment,941077.88
202512,A17502,investment,365229.92
202512,A17503,chequing,12877.28
202512,A17504,lending,0
202512,A17505,saving,15309.87
202512,A17506,investment,374269.43
202512,A17507,chequing,983.43
202512,A17508,investment,238434.37
202512,A17509,card,-157.84
202512,A17510,investment,293730.08
202512,A17511,chequing,161.67
202512,A17512,chequing,112.92
202512,A17513,card,-2738.2
202512,A17514,saving,6547.11
202512,A17515,investment,825894.44
202512,A17516,chequing,8175.88
202512,A17517,lending,41532.42
202512,A17518,investment,710267.57
202512,A17519,chequing,5050.2
202512,A17520,chequing,3092.16
202512,A17521,investment,30468.57
202512,A17522,investment,292064.47
202512,A17523,mortgage,449852.34
202512,A17524,investment,113600.69
202512,A17525,lending,46276.24
202512,A17526,card,-1220.62
202512,A17527,mortgage,248427.67
202512,A17528,card,-1373.39
202512,A17529,chequing,8562.38
202512,A17530,investment,378244.81
202512,A17531,mortgage,55943.73
202512,A17532,lending,23752.73
202512,A17533,investment,989910.13
202512,A17534,chequing,5565.92
202512,A17535,investment,21286.74
202512,A17536,lending,41917.53
202512,A17537,investment,560537.84
202512,A17538,investment,0
202512,A17539,investment,7818.63
202512,A17540,investment,681251.37
202512,A17541,investment,55703.02
202512,A17542,card,-3867.01
202512,A17543,investment,985227.48
202512,A17544,lending,24501.96
202512,A17545,lending,8850.8
202512,A17546,investment,309050.49
202512,A17547,card,-526.99
202512,A17548,investment,0
202512,A17549,card,-3259.79
202512,A17550,chequing,3786.47
202512,A17551,lending,4844.17
202512,A17552,chequing,5031.82
202512,A17553,chequing,13583.8
202512,A17554,mortgage,184462.45
202512,A17555,investment,28409.65
202512,A17556,investment,89554.14
202512,A17557,investment,7159.11
202512,A17558,card,-3745.23
202512,A17559,investment,448147.09
202512,A17560,saving,947.65
202512,A17561,card,-2780.31
202512,A17562,chequing,15952.49
202512,A17563,investment,18051.57
202512,A17564,investment,492251.05
202512,A17565,chequing,6090.83
202512,A17566,chequing,7822.46
202512,A17567,chequing,6578.97
202512,A17568,investment,883295.46
202512,A17569,investment,0
202512,A17570,investment,501581.19
202512,A17571,investment,653340.26
202512,A17572,investment,435447.04
202512,A17573,investment,907643.14
202512,A17574,investment,858876.84
202512,A17575,mortgage,355721.45
202512,A17576,lending,33080.49
202512,A17577,card,-3764.97
202512,A17578,investment,808100.28
202512,A17579,investment,594404.68
202512,A17580,card,-1969.13
202512,A17581,saving,48236.98
202512,A17582,investment,251115.1
202512,A17583,investment,977902.01
202512,A17584,lending,14187.35
202512,A17585,investment,233524.78
202512,A17586,mortgage,229309.76
202512,A17587,mortgage,66133.26
202512,A17588,card,-1256.22
202512,A17589,investment,61110.83
202512,A17590,mortgage,288070.09
202512,A17591,mortgage,0
202512,A17592,investment,0
202512,A17593,investment,904918.58
202512,A17594,saving,47077.24
202512,A17595,saving,7330.71
202512,A17596,investment,172853.46
202512,A17597,investment,363417.06
202512,A17598,investment,0
202512,A17599,investment,34725.6
202512,A17600,saving,9038.67
202512,A17601,chequing,5055.01
202512,A17602,investment,824328.68
202512,A17603,chequing,12552.6
202512,A17604,lending,7505.9
202512,A17605,card,-651.97
202512,A17606,saving,7683.13
202512,A17607,investment,86955.99
202512,A17608,investment,692258.75
202512,A17609,investment,106230.28
202512,A17610,investment,286612.93
202512,A17611,saving,2321.5
202512,A17612,investment,924425.13
202512,A17613,investment,335154.56
202512,A17614,lending,24284.01
202512,A17615,investment,30103.42
202512,A17616,saving,9036.41
202512,A17617,saving,11503.06
202512,A17618,card,-356.83
202512,A17619,saving,5022.68
202512,A17620,saving,31666.02
202512,A17621,saving,14272.09
202512,A17622,investment,0
202512,A17623,mortgage,488445.54
202512,A17624,investment,975004.77
202512,A17625,investment,0
202512,A17626,investment,686415.11
202512,A17627,card,-579.2
202512,A17628,mortgage,0
202512,A17629,chequing,6647.95
202512,A17630,chequing,18636.86
202512,A17631,investment,0
202512,A17632,card,0
202512,A17633,mortgage,261829.65
202512,A17634,lending,46580.49
202512,A17635,investment,967414.79
202512,A17636,mortgage,95335.13
202512,A17637,saving,14141.79
202512,A17638,investment,76810.32
202512,A17639,investment,740516.14
202512,A17640,lending,24631.1
202512,A17641,chequing,2043.57
202512,A17642,investment,181509.76
202512,A17643,chequing,5847.15
202512,A17644,investment,54641.97
202512,A17645,investment,722265.41
202512,A17646,saving,23339.48
202512,A17647,lending,10186.2
202512,A17648,chequing,0
202512,A17649,investment,743456.48
202512,A17650,investment,177361.25
202512,A17651,investment,93400.19
202512,A17652,saving,5008.64
202512,A17653,saving,18175.18
202512,A17654,mortgage,490080.83
202512,A17655,saving,20941.04
202512,A17656,card,-2939.53
202512,A17657,investment,328637.34
202512,A17658,investment,546899.61
202512,A17659,saving,17547.29
202512,A17660,investment,0
202512,A17661,investment,557486.03
202512,A17662,lending,29255.84
202512,A17663,mortgage,0
202512,A17664,investment,775235
202512,A17665,saving,24969.24
202512,A17666,investment,529700.05
202512,A17667,saving,37866.37
202512,A17668,investment,294688.91
202512,A17669,investment,66935.59
202512,A17670,mortgage,103747.16
202512,A17671,chequing,6608.95
202512,A17672,card,-4804.73
202512,A17673,lending,43403.3
202512,A17674,investment,266915.61
202512,A17675,card,-4007.47
202512,A17676,chequing,0
202512,A17677,chequing,5594.44
202512,A17678,investment,376897.03
202512,A17679,investment,84817.82
202512,A17680,chequing,3901.62
202512,A17681,chequing,10558.94
202512,A17682,investment,2560.11
202512,A17683,saving,5452.05
202512,A17684,investment,311917
202512,A17685,lending,8820.69
202512,A17686,investment,423899.03
202512,A17687,investment,2705.77
202512,A17688,investment,99879.95
202512,A17689,investment,55759.35
202512,A17690,mortgage,361829.75
202512,A17691,chequing,6902.98
202512,A17692,saving,0
202512,A17693,chequing,2750.48
202512,A17694,investment,0
202512,A17695,investment,734988.68
202512,A17696,investment,62642.3
202512,A17697,card,-3211.2
202512,A17698,lending,14117.86
202512,A17699,mortgage,396574.29
202512,A17700,investment,923445.96
202512,A17701,investment,620671.41
202512,A17702,investment,179091.64
202512,A17703,lending,48350.28
202512,A17704,card,-1481.7
202512,A17705,lending,0
202512,A17706,card,-4255.91
202512,A17707,chequing,3259.08
202512,A17708,mortgage,155214.26
202512,A17709,chequing,19590.58
202512,A17710,lending,36847.68
202512,A17711,investment,977066.82
202512,A17712,investment,494376.53
202512,A17713,investment,333426.54
202512,A17714,investment,73087.21
202512,A17715,investment,207745.17
202512,A17716,chequing,19492.02
202512,A17717,card,-2527.34
202512,A17718,card,-4469.65
202512,A17719,investment,0
202512,A17720,saving,8818
202512,A17721,investment,51635.96
202512,A17722,chequing,7459.26
202512,A17723,chequing,7341.2
202512,A17724,investment,19284.92
202512,A17725,investment,558140.5
202512,A17726,investment,477353.57
202512,A17727,mortgage,0
202512,A17728,chequing,1827.5
202512,A17729,card,-3651.89
202512,A17730,investment,425563.42
202512,A17731,saving,16003.17
202512,A17732,chequing,3395.21
202512,A17733,investment,242811.58
202512,A17734,investment,323876.73
202512,A17735,lending,40119.81
202512,A17736,investment,107628.81
202512,A17737,lending,45636.51
202512,A17738,lending,43381.19
202512,A17739,card,-442.04
202512,A17740,investment,61520.68
202512,A17741,saving,0
202512,A17742,saving,40881.88
202512,A17743,chequing,2082.54
202512,A17744,chequing,5651.94
202512,A17745,card,0
202512,A17746,chequing,12725.41
202512,A17747,investment,598549.3
202512,A17748,investment,858500.7
202512,A17749,mortgage,241238.19
202512,A17750,chequing,4576.37
202512,A17751,chequing,0
202512,A17752,investment,53323.36
202512,A17753,chequing,0
202512,A17754,investment,390019.47
202512,A17755,card,-1841.09
202512,A17756,investment,166990.8
202512,A17757,investment,0
202512,A17758,lending,20658.52
202512,A17759,lending,4335.96
202512,A17760,saving,16933.19
202512,A17761,investment,450203.19
202512,A17762,mortgage,329219.27
202512,A17763,investment,554929.2
202512,A17764,mortgage,214805.29
202512,A17765,investment,95516.8
202512,A17766,chequing,12238.07
202512,A17767,chequing,0
202512,A17768,investment,596464.27
202512,A17769,mortgage,186712.07
202512,A17770,saving,18018.44
202512,A17771,lending,35134.66
202512,A17772,investment,0
202512,A17773,investment,340279.35
202512,A17774,card,-4351.99
202512,A17775,investment,22375.72
202512,A17776,chequing,10914.33
202512,A17777,investment,258908.18
202512,A17778,saving,17704.15
202512,A17779,investment,358241.65
202512,A17780,lending,17037.03
202512,A17781,investment,499421.56
202512,A17782,investment,590097.59
202512,A17783,card,-2793.35
202512,A17784,card,-765.96
202512,A17785,investment,645775.84
202512,A17786,lending,2289.8
202512,A17787,mortgage,473867.57
202512,A17788,saving,9582.36
202512,A17789,chequing,12216.07
202512,A17790,saving,2513.48
202512,A17791,investment,440649.58
202512,A17792,investment,231464
202512,A17793,lending,0
202512,A17794,card,-2251.42
202512,A17795,investment,328347.28
202512,A17796,investment,870189.35
202512,A17797,card,-2468.14
202512,A17798,card,-270.06
202512,A17799,investment,218344.12
